"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","price","special_price","weight","msrp","status","is_recurring","visibility","tax_class_id","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"admin","base","Default","simple","2,3,32,45","9131","0","Glitter .75 Ounce-Lime","","","/7/_/7_13.jpg","/7/_/7_13.jpg","/7/_/7_13.jpg","glitter-75-ounce-lime","glitter-75-ounce-lime.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","3.0000","","1.0000","","Enabled","No","Catalog, Search","None","Glitter .75 Ounce-Lime","Glitter .75 Ounce-Lime","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Glitter .75 Ounce-Lime","0","simple","",""
"admin","base","Default","simple","2,3,32,45","9132","0","Rusty Tin-Tiques Tin Cut-Outs-Moose","","","/6/_/6_13_1.jpg","/6/_/6_13_1.jpg","/6/_/6_13_1.jpg","glitter-75-ounce-lime","glitter-75-ounce-lime.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","3.0000","","1.0000","","Enabled","No","Catalog, Search","None","Rusty Tin-Tiques Tin Cut-Outs-Moose","Rusty Tin-Tiques Tin Cut-Outs-Moose","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Rusty Tin-Tiques Tin Cut-Outs-Moose","0","simple","",""
"admin","base","Default","simple","2,3,32,45","9133","0","Rusty Tin-Tiques Tin Cut-Outs-Bear","","","/3/_/3_13_1_1.jpg","/3/_/3_13_1_1.jpg","/3/_/3_13_1_1.jpg","glitter-75-ounce-lime","glitter-75-ounce-lime.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","3.0000","","1.0000","","Enabled","No","Catalog, Search","None","Rusty Tin-Tiques Tin Cut-Outs-Bear","Rusty Tin-Tiques Tin Cut-Outs-Bear","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Rusty Tin-Tiques Tin Cut-Outs-Bear","0","simple","",""
"admin","base","Default","simple","2,3,32,45","9134","0","Rusty Tin-Tiques Tin Cut-Outs-Folk Heart","","","/5/_/5_13_1_1_1.jpg","/5/_/5_13_1_1_1.jpg","/5/_/5_13_1_1_1.jpg","glitter-75-ounce-lime","glitter-75-ounce-lime.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","3.0000","","1.0000","","Enabled","No","Catalog, Search","None","Rusty Tin-Tiques Tin Cut-Outs-Folk Heart","Rusty Tin-Tiques Tin Cut-Outs-Folk Heart","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Rusty Tin-Tiques Tin Cut-Outs-Folk Heart","0","simple","",""
"admin","base","Default","simple","2,3,32,45","9135","0","Glitter Glue 4 Ounces-Red","","","/2/_/2_13_1_1_1_1.jpg","/2/_/2_13_1_1_1_1.jpg","/2/_/2_13_1_1_1_1.jpg","glitter-75-ounce-lime","glitter-75-ounce-lime.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","3.0000","","1.0000","","Enabled","No","Catalog, Search","None","Glitter Glue 4 Ounces-Red","Glitter Glue 4 Ounces-Red","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Glitter Glue 4 Ounces-Red","0","simple","",""
"admin","base","Default","simple","2,3,32,45","9136","0","Glitter Glue Pens .41 Ounce","","","/4/_/4_13_1_1_1_1_1.jpg","/4/_/4_13_1_1_1_1_1.jpg","/4/_/4_13_1_1_1_1_1.jpg","glitter-75-ounce-lime","glitter-75-ounce-lime.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","3.0000","","1.0000","","Enabled","No","Catalog, Search","None","Glitter Glue Pens .41 Ounce","Glitter Glue Pens .41 Ounce","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Glitter Glue Pens .41 Ounce","0","simple","",""
"admin","base","Default","simple","2,3,32,45","9137","0","Wedding Foiled Cardstock Stickers-Icons","","","/1/_/1_2_13_1_1_1_1_1_1.jpg","/1/_/1_2_13_1_1_1_1_1_1.jpg","/1/_/1_2_13_1_1_1_1_1_1.jpg","glitter-75-ounce-lime","glitter-75-ounce-lime.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","3.0000","","1.0000","","Enabled","No","Catalog, Search","None","Wedding Foiled Cardstock Stickers-Icons","Wedding Foiled Cardstock Stickers-Icons","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Wedding Foiled Cardstock Stickers-Icons","0","simple","",""
"admin","base","Default","simple","2,3,32,46","9141","0","Fishing Tackle Box","","","/5/_/5_14.jpg","/5/_/5_14.jpg","/5/_/5_14.jpg","fishing-tackle-box","fishing-tackle-box.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","25.0000","","1.0000","","Enabled","No","Catalog, Search","None","Fishing Tackle Box","Fishing Tackle Box","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Fishing Tackle Box","0","simple","",""
"admin","base","Default","simple","2,3,32,46","9142","0","All-Weather Blue/Gray Rain Jacke","","","/7/_/7_14_1.jpg","/7/_/7_14_1.jpg","/7/_/7_14_1.jpg","fishing-tackle-box","fishing-tackle-box.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","10.0000","","1.0000","","Enabled","No","Catalog, Search","None","All-Weather Blue/Gray Rain Jacke","All-Weather Blue/Gray Rain Jacke","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","All-Weather Blue/Gray Rain Jacke","0","simple","",""
"admin","base","Default","simple","2,3,32,46","9143","0","All-Weather 42"" Clear Dome Umbrella","","","/2/_/2_14_1_1.jpg","/2/_/2_14_1_1.jpg","/2/_/2_14_1_1.jpg","fishing-tackle-box","fishing-tackle-box.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","10.0000","","1.0000","","Enabled","No","Catalog, Search","None","All-Weather 42"" Clear Dome Umbrella","All-Weather 42"" Clear Dome Umbrella","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","All-Weather 42"" Clear Dome Umbrella","0","simple","",""
"admin","base","Default","simple","2,3,32,46","9144","0","All-Weather 48"" Auto-Open Umbrella","","","/4/_/4_14_1_1_1.jpg","/4/_/4_14_1_1_1.jpg","/4/_/4_14_1_1_1.jpg","fishing-tackle-box","fishing-tackle-box.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","10.0000","","1.0000","","Enabled","No","Catalog, Search","None","All-Weather 48"" Auto-Open Umbrella","All-Weather 48"" Auto-Open Umbrella","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","All-Weather 48"" Auto-Open Umbrella","0","simple","",""
"admin","base","Default","simple","2,3,32,46","9145","0","All-Weather 48"" Auto-Open Umbrella","","","/3/_/3_14_1_1_1_1.jpg","/3/_/3_14_1_1_1_1.jpg","/3/_/3_14_1_1_1_1.jpg","fishing-tackle-box","fishing-tackle-box.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","10.0000","","1.0000","","Enabled","No","Catalog, Search","None","All-Weather 48"" Auto-Open Umbrella","All-Weather 48"" Auto-Open Umbrella","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","All-Weather 48"" Auto-Open Umbrella","0","simple","",""
"admin","base","Default","simple","2,3,32,46","9146","0","All-Weather 48"" Polyester Auto-Open Umbrella","","","/1/_/1_2_14_1_1_1_1_1.jpg","/1/_/1_2_14_1_1_1_1_1.jpg","/1/_/1_2_14_1_1_1_1_1.jpg","fishing-tackle-box","fishing-tackle-box.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","10.0000","","1.0000","","Enabled","No","Catalog, Search","None","All-Weather 48"" Polyester Auto-Open Umbrella","All-Weather 48"" Polyester Auto-Open Umbrella","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","All-Weather 48"" Polyester Auto-Open Umbrella","0","simple","",""
"admin","base","Default","simple","2,3,32,46","9147","0","All-Weather 48"" Polyester Auto-Open Umbrella","","","/6/_/6_14_1_1_1_1_1_1.jpg","/6/_/6_14_1_1_1_1_1_1.jpg","/6/_/6_14_1_1_1_1_1_1.jpg","fishing-tackle-box","fishing-tackle-box.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","10.0000","","1.0000","","Enabled","No","Catalog, Search","None","All-Weather 48"" Polyester Auto-Open Umbrella","All-Weather 48"" Polyester Auto-Open Umbrella","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","All-Weather 48"" Polyester Auto-Open Umbrella","0","simple","",""
"admin","base","Default","simple","2,3,32,47","9151","0","Combination Lock Ast","","","/7/_/7_15.jpg","/7/_/7_15.jpg","/7/_/7_15.jpg","combination-lock-ast","combination-lock-ast.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","18.0000","","1.0000","","Enabled","No","Catalog, Search","None","Combination Lock Ast","Combination Lock Ast","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Combination Lock Ast","0","simple","",""
"admin","base","Default","simple","2,3,32,47","9152","0","ESSELTE CORPORATION Twin Pocket","","","/5/_/5_15_1.jpg","/5/_/5_15_1.jpg","/5/_/5_15_1.jpg","combination-lock-ast","combination-lock-ast.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","7.0000","","1.0000","","Enabled","No","Catalog, Search","None","ESSELTE CORPORATION Twin Pocket","ESSELTE CORPORATION Twin Pocket","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","ESSELTE CORPORATION Twin Pocket","0","simple","",""
"admin","base","Default","simple","2,3,32,47","9153","0","Pen & Flashlight 2 Pack","","","/1/_/1_2_15_1_1.jpg","/1/_/1_2_15_1_1.jpg","/1/_/1_2_15_1_1.jpg","combination-lock-ast","combination-lock-ast.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","10.0000","","1.0000","","Enabled","No","Catalog, Search","None","Pen & Flashlight 2 Pack","Pen & Flashlight 2 Pack","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Pen & Flashlight 2 Pack","0","simple","",""
"admin","base","Default","simple","2,3,32,47","9154","0","Staples 3/8","","","/6/_/6_15_1_1_1.jpg","/6/_/6_15_1_1_1.jpg","/6/_/6_15_1_1_1.jpg","combination-lock-ast","combination-lock-ast.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","10.0000","","1.0000","","Enabled","No","Catalog, Search","None","Staples 3/8","Staples 3/8","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Staples 3/8","0","simple","",""
"admin","base","Default","simple","2,3,32,47","9155","0","Hex Key Set 10 Pc.","","","/3/_/3_15_1_1_1_1.jpg","/3/_/3_15_1_1_1_1.jpg","/3/_/3_15_1_1_1_1.jpg","combination-lock-ast","combination-lock-ast.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","12.0000","","1.0000","","Enabled","No","Catalog, Search","None","Hex Key Set 10 Pc.","Hex Key Set 10 Pc.","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Hex Key Set 10 Pc.","0","simple","",""
"admin","base","Default","simple","2,3,32,47","9156","0","6-Way Screwdriver","","","/4/_/4_15_1_1_1_1_1.jpg","/4/_/4_15_1_1_1_1_1.jpg","/4/_/4_15_1_1_1_1_1.jpg","combination-lock-ast","combination-lock-ast.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","13.0000","","1.0000","","Enabled","No","Catalog, Search","None","6-Way Screwdriver","6-Way Screwdriver","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","6-Way Screwdriver","0","simple","",""
"admin","base","Default","simple","2,3,32,47","9157","0","Bungee Cord Set 6 Pk.","","","/2/_/2_15_1_1_1_1_1_1.jpg","/2/_/2_15_1_1_1_1_1_1.jpg","/2/_/2_15_1_1_1_1_1_1.jpg","combination-lock-ast","combination-lock-ast.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","14.0000","","1.0000","","Enabled","No","Catalog, Search","None","Bungee Cord Set 6 Pk.","Bungee Cord Set 6 Pk.","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Bungee Cord Set 6 Pk.","0","simple","",""
"admin","base","Default","simple","2,3,32,48","9161","0","Electronic Toys","","","/5/_/5_16.jpg","/5/_/5_16.jpg","/5/_/5_16.jpg","electronic-toys","electronic-toys.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","10.0000","","1.0000","","Enabled","No","Catalog, Search","None","Electronic Toys","Electronic Toys","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Electronic Toys","0","simple","",""
"admin","base","Default","simple","2,3,32,48","9162","0","Electronic Toys","","","/3/_/3_16_1.jpg","/3/_/3_16_1.jpg","/3/_/3_16_1.jpg","electronic-toys","electronic-toys.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","10.0000","","1.0000","","Enabled","No","Catalog, Search","None","Electronic Toys","Electronic Toys","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Electronic Toys","0","simple","",""
"admin","base","Default","simple","2,3,32,48","9163","0","Playballs Deflated 10 In Ast","","","/6/_/6_16_1_1.jpg","/6/_/6_16_1_1.jpg","/6/_/6_16_1_1.jpg","electronic-toys","electronic-toys.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","15.0000","","1.0000","","Enabled","No","Catalog, Search","None","Playballs Deflated 10 In Ast","Playballs Deflated 10 In Ast","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Playballs Deflated 10 In Ast","0","simple","",""
"admin","base","Default","simple","2,3,32,48","9164","0","Playballs Deflated 10 In Ast","","","/2/_/2_16_1_1_1.jpg","/2/_/2_16_1_1_1.jpg","/2/_/2_16_1_1_1.jpg","electronic-toys","electronic-toys.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","15.0000","","1.0000","","Enabled","No","Catalog, Search","None","Playballs Deflated 10 In Ast","Playballs Deflated 10 In Ast","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Playballs Deflated 10 In Ast","0","simple","",""
"admin","base","Default","simple","2,3,32,48","9165","0","Car Game Countdown","","","/4/_/4_16_1_1_1_1.jpg","/4/_/4_16_1_1_1_1.jpg","/4/_/4_16_1_1_1_1.jpg","electronic-toys","electronic-toys.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","15.0000","","1.0000","","Enabled","No","Catalog, Search","None","Car Game Countdown","Car Game Countdown","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Car Game Countdown","0","simple","",""
"admin","base","Default","simple","2,3,32,48","9166","0","Soccer Design Playballs","","","/7/_/7_16_1_1_1_1_1.jpg","/7/_/7_16_1_1_1_1_1.jpg","/7/_/7_16_1_1_1_1_1.jpg","electronic-toys","electronic-toys.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","16.0000","","1.0000","","Enabled","No","Catalog, Search","None","Soccer Design Playballs","Soccer Design Playballs","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Soccer Design Playballs","0","simple","",""
"admin","base","Default","simple","2,3,32,48","9167","0","Gamecube/N64 Rf Switch","","","/1/_/1_2_16_1_1_1_1_1_1.jpg","/1/_/1_2_16_1_1_1_1_1_1.jpg","/1/_/1_2_16_1_1_1_1_1_1.jpg","electronic-toys","electronic-toys.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","17.0000","","1.0000","","Enabled","No","Catalog, Search","None","Gamecube/N64 Rf Switch","Gamecube/N64 Rf Switch","","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Gamecube/N64 Rf Switch","0","simple","",""
